Horodate;P Soutiree (kW)
28.01.2024 17:10;165439
28.01.2024 17:20;162680
28.01.2024 17:30;165619
28.01.2024 17:40;160673
28.01.2024 17:50;163785
28.01.2024 18:00;163998
28.01.2024 18:10;165680
28.01.2024 18:20;164764
28.01.2024 18:30;162622
28.01.2024 18:40;163253
28.01.2024 18:50;165028
28.01.2024 19:00;152473
28.01.2024 19:10;151723
28.01.2024 19:20;151871
28.01.2024 19:30;153636
28.01.2024 19:40;151815
28.01.2024 19:50;152460
28.01.2024 20:00;155847
28.01.2024 20:10;150456
28.01.2024 20:20;149814
28.01.2024 20:30;153767
28.01.2024 20:40;151574
28.01.2024 20:50;152115
28.01.2024 21:00;141016
28.01.2024 21:10;141798
28.01.2024 21:20;144586
28.01.2024 21:30;143391
28.01.2024 21:40;143481
28.01.2024 21:50;140064
28.01.2024 22:00;140461
28.01.2024 22:10;137929
28.01.2024 22:20;140974
28.01.2024 22:30;143623
28.01.2024 22:40;142963
28.01.2024 22:50;141856
28.01.2024 23:00;142155
28.01.2024 23:10;141155
28.01.2024 23:20;142495
28.01.2024 23:30;143337
28.01.2024 23:40;139764
28.01.2024 23:50;142637
29.01.2024 00:00;160519
29.01.2024 00:10;158497
29.01.2024 00:20;160171
29.01.2024 00:30;163342
29.01.2024 00:40;158963
29.01.2024 00:50;159710
29.01.2024 01:00;158013
29.01.2024 01:10;159392
29.01.2024 01:20;159810
29.01.2024 01:30;159412
29.01.2024 01:40;157590
29.01.2024 01:50;159430
29.01.2024 02:00;161313
29.01.2024 02:10;159793
29.01.2024 02:20;160563
29.01.2024 02:30;158764
29.01.2024 02:40;160245
29.01.2024 02:50;159539
29.01.2024 03:00;157694
29.01.2024 03:10;159598
29.01.2024 03:20;157632
29.01.2024 03:30;158171
29.01.2024 03:40;159404
29.01.2024 03:50;159566
29.01.2024 04:00;157336
29.01.2024 04:10;160701
29.01.2024 04:20;159978
29.01.2024 04:30;158063
29.01.2024 04:40;156814
29.01.2024 04:50;158903
29.01.2024 05:00;158451
29.01.2024 05:10;161330
29.01.2024 05:20;162655
29.01.2024 05:30;162229
29.01.2024 05:40;166697
29.01.2024 05:50;168862
29.01.2024 06:00;172310
29.01.2024 06:10;172353
29.01.2024 06:20;177958
29.01.2024 06:30;174613
29.01.2024 06:40;181487
29.01.2024 06:50;181224
29.01.2024 07:00;184889
29.01.2024 07:10;185080
29.01.2024 07:20;188029
29.01.2024 07:30;187099
29.01.2024 07:40;187392
29.01.2024 07:50;192531
29.01.2024 08:00;191590
29.01.2024 08:10;193452
29.01.2024 08:20;196332
29.01.2024 08:30;194292
29.01.2024 08:40;198093
29.01.2024 08:50;197675
29.01.2024 09:00;199722
29.01.2024 09:10;200028
29.01.2024 09:20;197670
29.01.2024 09:30;198752
29.01.2024 09:40;201947
29.01.2024 09:50;201249
29.01.2024 10:00;199826
29.01.2024 10:10;200285
29.01.2024 10:20;199479
29.01.2024 10:30;201955
29.01.2024 10:40;199619
29.01.2024 10:50;200268
29.01.2024 11:00;201639
29.01.2024 11:10;198754
29.01.2024 11:20;202258
29.01.2024 11:30;197624
29.01.2024 11:40;202364
29.01.2024 11:50;199361
29.01.2024 12:00;191396
29.01.2024 12:10;188925
29.01.2024 12:20;191078
29.01.2024 12:30;190200
29.01.2024 12:40;190849
29.01.2024 12:50;191554
29.01.2024 13:00;199317
29.01.2024 13:10;198191
29.01.2024 13:20;198342
29.01.2024 13:30;196237
29.01.2024 13:40;196559
29.01.2024 13:50;200578
29.01.2024 14:00;196777
29.01.2024 14:10;200364
29.01.2024 14:20;197515
29.01.2024 14:30;197883
29.01.2024 14:40;199486
29.01.2024 14:50;199788
29.01.2024 15:00;197714
29.01.2024 15:10;197298
29.01.2024 15:20;197796
29.01.2024 15:30;198387
29.01.2024 15:40;199217
29.01.2024 15:50;197886
29.01.2024 16:00;198808
29.01.2024 16:10;200338
29.01.2024 16:20;198452
29.01.2024 16:30;198347
29.01.2024 16:40;195602
29.01.2024 16:50;193934
29.01.2024 17:00;194383
29.01.2024 17:10;193658
29.01.2024 17:20;193028
29.01.2024 17:30;194165
29.01.2024 17:40;193709
29.01.2024 17:50;195492
29.01.2024 18:00;193929
29.01.2024 18:10;192680
29.01.2024 18:20;195285
29.01.2024 18:30;193474
29.01.2024 18:40;194590
29.01.2024 18:50;193084
29.01.2024 19:00;178545
29.01.2024 19:10;179646
29.01.2024 19:20;179539
29.01.2024 19:30;180240
29.01.2024 19:40;179117
29.01.2024 19:50;176765
29.01.2024 20:00;178871
29.01.2024 20:10;180711
29.01.2024 20:20;179074
29.01.2024 20:30;179150
29.01.2024 20:40;181000
29.01.2024 20:50;178452
29.01.2024 21:00;164966
29.01.2024 21:10;167039
29.01.2024 21:20;166554
29.01.2024 21:30;165831
29.01.2024 21:40;167017
29.01.2024 21:50;168017
29.01.2024 22:00;167266
29.01.2024 22:10;167740
29.01.2024 22:20;170000
29.01.2024 22:30;166766
29.01.2024 22:40;167698
29.01.2024 22:50;166516
29.01.2024 23:00;166010
29.01.2024 23:10;166403
29.01.2024 23:20;166562
29.01.2024 23:30;167819
29.01.2024 23:40;170804
29.01.2024 23:50;166206
30.01.2024 00:00;158495
30.01.2024 00:10;159025
30.01.2024 00:20;159714
30.01.2024 00:30;159515
30.01.2024 00:40;161046
30.01.2024 00:50;155480
30.01.2024 01:00;155540
30.01.2024 01:10;158376
30.01.2024 01:20;160766
30.01.2024 01:30;156772
30.01.2024 01:40;154609
30.01.2024 01:50;159977
30.01.2024 02:00;159485
30.01.2024 02:10;157485
30.01.2024 02:20;157642
30.01.2024 02:30;157665
30.01.2024 02:40;159286
30.01.2024 02:50;158181
30.01.2024 03:00;159861
30.01.2024 03:10;154838
30.01.2024 03:20;157835
30.01.2024 03:30;157431
30.01.2024 03:40;158735
30.01.2024 03:50;158313
30.01.2024 04:00;160317
30.01.2024 04:10;156331
30.01.2024 04:20;159188
30.01.2024 04:30;159958
30.01.2024 04:40;161905
30.01.2024 04:50;158397
30.01.2024 05:00;159607
30.01.2024 05:10;158454
30.01.2024 05:20;159612
30.01.2024 05:30;166507
30.01.2024 05:40;167272
30.01.2024 05:50;171088
30.01.2024 06:00;169300
30.01.2024 06:10;174180
30.01.2024 06:20;178243
30.01.2024 06:30;178110
30.01.2024 06:40;179935
30.01.2024 06:50;181573
30.01.2024 07:00;181244
30.01.2024 07:10;186993
30.01.2024 07:20;185404
30.01.2024 07:30;188437
30.01.2024 07:40;186695
30.01.2024 07:50;188631
30.01.2024 08:00;193913
30.01.2024 08:10;192599
30.01.2024 08:20;196660
30.01.2024 08:30;195723
30.01.2024 08:40;194437
30.01.2024 08:50;199898
30.01.2024 09:00;199035
30.01.2024 09:10;200968
30.01.2024 09:20;199958
30.01.2024 09:30;197605
30.01.2024 09:40;200166
30.01.2024 09:50;203214
30.01.2024 10:00;200659
30.01.2024 10:10;199834
30.01.2024 10:20;201533
30.01.2024 10:30;200236
30.01.2024 10:40;200234
30.01.2024 10:50;198283
30.01.2024 11:00;200271
30.01.2024 11:10;201473
30.01.2024 11:20;198666
30.01.2024 11:30;202057
30.01.2024 11:40;199782
30.01.2024 11:50;198588
30.01.2024 12:00;193256
30.01.2024 12:10;191330
30.01.2024 12:20;192899
30.01.2024 12:30;191322
30.01.2024 12:40;191670
30.01.2024 12:50;192500
30.01.2024 13:00;198316
30.01.2024 13:10;194887
30.01.2024 13:20;196198
30.01.2024 13:30;199274
30.01.2024 13:40;197682
30.01.2024 13:50;197094
30.01.2024 14:00;195842
30.01.2024 14:10;196260
30.01.2024 14:20;194847
30.01.2024 14:30;197728
30.01.2024 14:40;196982
30.01.2024 14:50;196430
30.01.2024 15:00;197778
30.01.2024 15:10;198426
30.01.2024 15:20;201020
30.01.2024 15:30;195612
30.01.2024 15:40;199619
30.01.2024 15:50;199340
30.01.2024 16:00;196711
30.01.2024 16:10;198185
30.01.2024 16:20;197194
30.01.2024 16:30;198159
30.01.2024 16:40;200144
30.01.2024 16:50;198788
30.01.2024 17:00;194563
30.01.2024 17:10;193155
30.01.2024 17:20;191574
30.01.2024 17:30;193487
30.01.2024 17:40;195610
30.01.2024 17:50;191509
30.01.2024 18:00;192217
30.01.2024 18:10;193989
30.01.2024 18:20;192323
30.01.2024 18:30;192611
30.01.2024 18:40;193165
30.01.2024 18:50;191752
30.01.2024 19:00;178059
30.01.2024 19:10;180575
30.01.2024 19:20;177559
30.01.2024 19:30;177123
30.01.2024 19:40;178575
30.01.2024 19:50;180618
30.01.2024 20:00;179225
30.01.2024 20:10;178823
30.01.2024 20:20;179587
30.01.2024 20:30;176901
30.01.2024 20:40;180262
30.01.2024 20:50;180095
30.01.2024 21:00;166666
30.01.2024 21:10;168789
30.01.2024 21:20;165589
30.01.2024 21:30;168972
30.01.2024 21:40;167512
30.01.2024 21:50;166775
30.01.2024 22:00;167250
30.01.2024 22:10;167119
30.01.2024 22:20;169110
30.01.2024 22:30;165665
30.01.2024 22:40;166136
30.01.2024 22:50;168834
30.01.2024 23:00;166387
30.01.2024 23:10;168631
30.01.2024 23:20;169829
30.01.2024 23:30;166677
30.01.2024 23:40;168302
30.01.2024 23:50;165549
31.01.2024 00:00;160252
31.01.2024 00:10;159419
31.01.2024 00:20;159830
31.01.2024 00:30;158152
31.01.2024 00:40;156628
31.01.2024 00:50;159875
31.01.2024 01:00;156025
31.01.2024 01:10;158644
31.01.2024 01:20;160532
31.01.2024 01:30;159408
31.01.2024 01:40;162043
31.01.2024 01:50;160658
31.01.2024 02:00;158139
31.01.2024 02:10;159161
31.01.2024 02:20;159049
31.01.2024 02:30;156747
31.01.2024 02:40;157709
31.01.2024 02:50;158279
31.01.2024 03:00;156066
31.01.2024 03:10;159191
31.01.2024 03:20;158746
31.01.2024 03:30;156611
31.01.2024 03:40;159726
31.01.2024 03:50;160194
31.01.2024 04:00;159461
31.01.2024 04:10;158634
31.01.2024 04:20;160007
31.01.2024 04:30;160140
31.01.2024 04:40;159581
31.01.2024 04:50;157883
31.01.2024 05:00;159535
31.01.2024 05:10;162953
31.01.2024 05:20;162305
31.01.2024 05:30;168387
31.01.2024 05:40;166492
31.01.2024 05:50;169369
31.01.2024 06:00;170351
31.01.2024 06:10;173735
31.01.2024 06:20;172827
31.01.2024 06:30;176661
31.01.2024 06:40;177882
31.01.2024 06:50;181763
31.01.2024 07:00;185092
31.01.2024 07:10;185929
31.01.2024 07:20;182763
31.01.2024 07:30;190743
31.01.2024 07:40;189483
31.01.2024 07:50;189235
31.01.2024 08:00;191996
31.01.2024 08:10;193384
31.01.2024 08:20;193480
31.01.2024 08:30;196137
31.01.2024 08:40;196289
31.01.2024 08:50;197953
31.01.2024 09:00;198891
31.01.2024 09:10;197771
31.01.2024 09:20;200139
31.01.2024 09:30;200798
31.01.2024 09:40;200692
31.01.2024 09:50;201150
31.01.2024 10:00;200407
31.01.2024 10:10;199121
31.01.2024 10:20;201179
31.01.2024 10:30;197884
31.01.2024 10:40;198569
31.01.2024 10:50;198474
31.01.2024 11:00;201540
31.01.2024 11:10;201334
31.01.2024 11:20;200651
31.01.2024 11:30;201528
31.01.2024 11:40;198601
31.01.2024 11:50;200443
31.01.2024 12:00;191572
31.01.2024 12:10;193030
31.01.2024 12:20;191587
31.01.2024 12:30;191183
31.01.2024 12:40;192571
31.01.2024 12:50;193074
31.01.2024 13:00;196877
31.01.2024 13:10;197788
31.01.2024 13:20;196292
31.01.2024 13:30;194133
31.01.2024 13:40;198181
31.01.2024 13:50;198793
31.01.2024 14:00;198273
31.01.2024 14:10;194956
31.01.2024 14:20;197354
31.01.2024 14:30;194552
31.01.2024 14:40;199935
31.01.2024 14:50;196251
31.01.2024 15:00;199763
31.01.2024 15:10;199299
31.01.2024 15:20;196529
31.01.2024 15:30;196181
31.01.2024 15:40;198406
31.01.2024 15:50;196614
31.01.2024 16:00;198034
31.01.2024 16:10;197156
31.01.2024 16:20;195208
31.01.2024 16:30;194534
31.01.2024 16:40;198220
31.01.2024 16:50;197038
31.01.2024 17:00;192970
31.01.2024 17:10;194844
31.01.2024 17:20;195560
31.01.2024 17:30;193391
31.01.2024 17:40;193289
31.01.2024 17:50;194550
31.01.2024 18:00;191765
31.01.2024 18:10;194135
31.01.2024 18:20;194628
31.01.2024 18:30;194820
31.01.2024 18:40;190895
31.01.2024 18:50;192658
31.01.2024 19:00;178203
31.01.2024 19:10;179670
31.01.2024 19:20;180241
31.01.2024 19:30;181765
31.01.2024 19:40;178778
31.01.2024 19:50;178774
31.01.2024 20:00;181245
31.01.2024 20:10;179965
31.01.2024 20:20;181421
31.01.2024 20:30;179953
31.01.2024 20:40;177784
31.01.2024 20:50;177520
31.01.2024 21:00;164953
31.01.2024 21:10;168273
31.01.2024 21:20;169063
31.01.2024 21:30;170054
31.01.2024 21:40;168545
31.01.2024 21:50;169024
31.01.2024 22:00;166410
31.01.2024 22:10;165545
31.01.2024 22:20;168555
31.01.2024 22:30;167907
31.01.2024 22:40;167441
31.01.2024 22:50;167861
31.01.2024 23:00;167765
31.01.2024 23:10;169206
31.01.2024 23:20;169222
31.01.2024 23:30;168096
31.01.2024 23:40;168549
31.01.2024 23:50;168051
